date;Tmax;Tmin;Ta;pa;HR;prec;Ki;Ki-dif;Rn;Hc1;LEc1;G;vento;direcao;FC_diurno;FC_noturno;NEE;NEE_diu;NEE_not;prec_p;prec_era;udir_p;Ta_era;HR_era;e_era;vento_era;udir_era;pa_era;Ki_era 
11/08/2005;29.19;23.09;NA;NA;84.82;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;73.37;25.62;84.82;27.73;0.9;-4.73;996.4;224.17
12/08/2005;27.87;22.93;NA;NA;88.62;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0.03;81.79;25.16;88.62;NA;1.43;22.1;995.56;214.62
13/08/2005;29.71;23.47;NA;NA;84.57;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0.05;85.6;26.13;84.57;28.49;1.8;14.1;994.17;190.12
14/08/2005;28.74;23.7;NA;NA;85.24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;89.4;25.88;85.24;28.35;1.9;16.55;994.17;201.59
15/08/2005;29.83;24.64;NA;NA;84.55;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;95.61;26.62;84.55;NA;2.14;30.88;994.79;206.54
16/08/2005;29.56;24.15;NA;NA;82.07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0.04;124.99;26.58;82.07;28.42;2.64;60.96;994.28;214.31
17/08/2005;30.38;24.89;NA;NA;80.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0.03;82.74;26.72;80.8;28.24;2.82;21.41;993.5;203.88
18/08/2005;28.91;23.79;NA;NA;82.89;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0.1;115.7;26.32;82.89;28.3;2.56;49.67;994.51;208.86
19/08/2005;30.43;24.8;NA;NA;81.89;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.68;NA;NA;5.83;0;0.05;74.34;27.01;81.89;NA;2.15;35.87;995.2;159.31
20/08/2005;30.37;24.58;26.34;976.44;81.22;0;NA;NA;138.65;36.27;111.49;-2.23;1.08;35.05;-6.94;1.47;-2.8;-10.24;4.65;0;0;130.95;26.87;81.22;28.57;1.74;-5.78;995.14;195.17
21/08/2005;29.89;24.39;NA;976.44;81.82;0;NA;NA;NA;NA;NA;NA;NA;NA;-6.07;0.08;NA;-10.18;1.88;0;0;122.55;26.96;81.82;NA;1.2;-34.6;993.41;226.06
22/08/2005;30.24;24.21;NA;976.44;81.5;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;100.14;26.65;81.5;28.15;1.96;19.7;992.63;239.91
23/08/2005;31.12;24.37;NA;976.44;73.47;0;NA;NA;174.13;NA;NA;-1.52;NA;NA;NA;NA;NA;NA;NA;0;0;88.59;27.72;73.47;27.1;2.81;55.41;992.93;244.23
24/08/2005;31.56;24.84;NA;976.44;69.96;0;NA;NA;130.45;39.47;93.04;-2.39;NA;NA;-9.33;3.29;NA;-8.57;6.29;0;0.04;108.82;27.93;69.96;26.16;2.72;61.45;993.84;225.55
25/08/2005;31.87;25.38;25.97;976.44;69.97;0;NA;NA;153.53;36.02;119.92;-1.93;1.7;53.94;-7.09;4.52;-1.48;-8.93;5.97;0;0.46;116.32;28.24;69.97;26.6;2.38;53.05;993.42;104.58
26/08/2005;31.38;25.28;26.53;976.55;76.22;0;NA;NA;139.96;NA;NA;-2.2;2.35;48.24;-5.8;3.03;-0.75;-8.05;5.63;0;0.41;79.18;27.85;76.22;NA;2.38;51.16;993.36;158.64
27/08/2005;31.08;25.31;26.9;976.39;74.22;0;NA;NA;172.21;42.79;136.44;-1.56;2.78;66.53;-6.51;3.52;NA;-9.09;4.87;0;0.16;67.89;28.04;74.22;27.89;2.38;25.82;992.74;184.45
28/08/2005;31.23;25.43;26.25;975.8;73;0;NA;NA;162.92;40.88;126.41;-1.74;3.71;61.3;-6.26;6.94;0.23;-7.4;7.86;0;0;60.38;27.92;73;27.32;3.21;46.87;992.37;235.99
29/08/2005;31.44;25.21;25.52;976.31;70.47;0.25;NA;NA;114.73;24.4;100.22;-2.71;3.73;69.01;-8.08;6.68;-0.74;-9.28;7.8;0.25;0;69.07;28.05;70.47;26.58;3.68;56.5;992.41;251.06
30/08/2005;31.59;24.82;25.77;976.96;66.54;0;NA;NA;167.3;37.94;129.28;-1.65;3.46;67.84;-6.96;5.73;-0.06;-8.3;8.17;0;0;67.51;28.07;66.54;25.09;3.13;61.09;992.65;236.88
31/08/2005;31.52;25;26.46;975.69;71.07;0;NA;NA;146.96;36.54;113.38;-2.06;1.71;56.33;-7.13;2.89;-2.07;-8.82;3.85;0;0;123.63;28.13;71.07;NA;1.96;20.05;992.01;208.08
01/09/2005;32.25;25.62;26.49;975.37;69.24;0;NA;NA;160.74;36.76;125.1;-1.78;2.97;74.66;-8.65;3.74;-2.26;-10.82;6.3;0;1.55;75.34;28.6;69.24;26.88;2.76;60.54;992.01;205.64
02/09/2005;32.5;25.58;25.95;976.54;66.64;0;NA;NA;135.96;24.25;114.51;-2.28;3.05;67.05;-8;5.11;-1.49;-9.49;6.51;0;15.21;67.08;28.62;66.64;25.85;2.97;54.97;992.78;134.74
03/09/2005;32.12;25.47;26.38;976.66;66.71;0;NA;NA;175.98;42.69;136.73;-1.48;2.59;64.6;-6.76;2.88;-1.94;-8.83;4.96;0;1.43;80.57;28.56;66.71;25.76;2.21;29.8;993.12;165.51
04/09/2005;32.23;25.67;26.23;977.1;66.77;0;NA;NA;149.16;28.96;120.26;-2.02;2.79;59.69;-6.08;2.65;-1.68;-8.01;4.65;0;2.3;67.23;28.31;66.77;25.41;2.24;12.57;993.39;245.91
05/09/2005;31.61;25.5;24.96;977.05;73.62;0.25;NA;NA;117.92;21.28;93.44;-2.64;2.7;90;-4.68;3.92;-0.82;-7.51;5.87;0.25;6.26;114.17;27.74;73.62;27.09;2.37;16.41;993.34;219.07
06/09/2005;30.62;23.92;24.73;977.18;79.84;1.52;NA;NA;139.17;31.55;99.73;-2.22;2.16;-71.75;-10.36;4.23;-2.13;-11.75;7.5;1.52;7.01;115.68;26.77;79.84;27.91;2.22;-7.85;993.58;140.94
07/09/2005;31.64;25.16;25.57;977.36;71.47;7.88;NA;NA;142.77;26.86;112.62;-2.14;2.92;78.81;-7.11;4.31;-1.89;-9.11;5.33;7.88;4.16;80.57;27.94;71.47;26.57;2.3;29.68;993.73;52.37
08/09/2005;32.28;25.72;26.08;977.2;68.11;0;NA;NA;168.86;34.92;134.16;-1.62;3.55;67.6;-5.33;6.33;0.34;-7.55;8.22;0;0.89;68;28.52;68.11;26.33;3.19;49.62;993.37;67.64
09/09/2005;31.99;25.65;25.94;977.38;66.53;0;NA;NA;145.33;37.17;113.06;-2.09;3.42;64.08;-8.76;7.87;-0.31;-9.4;8.78;0;0.17;65.19;28.59;66.53;25.78;3.19;52.92;993.48;192.88
10/09/2005;32.42;25.58;26.25;977.6;64.46;0;NA;NA;181.49;44.18;135.84;-1.37;3.2;58.34;-6.13;5.36;-0.39;-7.61;6.83;0;0;58.14;28.74;64.46;25.24;2.92;32.81;993.63;268.71
11/09/2005;32.65;25.53;26.2;977.55;63.32;0;NA;NA;146.49;30.47;120.22;-2.07;3.18;72.61;-8.85;4.83;-2.45;-10.63;5.74;0;0;73;29.05;63.32;25.1;2.85;54.63;993.67;271.6
12/09/2005;34.31;25.05;26.09;977.71;56.81;0;NA;NA;139.67;25.39;113.85;-2.21;3.18;69.97;-9.92;3.97;-2.9;-11.49;5.7;0;6.74;69.44;29.16;56.81;22.38;2.97;54.61;994.21;143.73
13/09/2005;33.55;25.25;26.45;977.44;59.43;0;NA;NA;166.98;41.81;124.12;-1.66;2.17;61.85;-9.46;3.05;-2.85;-10.53;4.83;0;2.89;102.28;29.21;59.43;23.73;2.12;47.92;993.7;48.99
14/09/2005;32.99;25.71;26.91;977.71;67.27;3.3;NA;NA;142.95;NA;NA;-2.14;0.61;3.96;-8.19;2.11;-3.47;-10.28;3.63;3.3;2.18;180.23;28.82;67.27;26.25;1.55;26.6;994.25;39.85
15/09/2005;30.97;24.89;24.69;NA;76.73;1.01;NA;NA;153.8;39.33;108.24;-1.92;0.92;-4.2;-9.47;5.44;-2.47;-10.62;7.3;1.01;2.94;183.5;27.57;76.73;27.98;1.25;-4.16;995.42;235.26
16/09/2005;30.94;23.85;26.33;NA;79.56;0;NA;NA;132.02;30.14;101.66;-2.36;0.64;65.86;-7.1;2.62;-2.23;-10.5;5.02;0;3.31;141.64;27.15;79.56;28.33;1.36;-3.83;995.06;203.62
17/09/2005;30.24;24.8;26.03;977.26;80.01;1.01;NA;NA;119.25;26.76;95.69;-2.62;0.77;14.88;-5.93;1.63;-2.32;-8.8;4.17;1.01;0.9;163.98;27.35;80.01;NA;1.11;-2.54;993.62;113.58
18/09/2005;31.68;24.1;26.69;977;76.33;0;NA;NA;169.51;38.37;129;-1.61;2.76;61.37;-3.29;2.28;-0.14;-7.31;6.14;0;7.59;61.65;27.79;76.33;NA;1.31;40.72;993.23;144.94
19/09/2005;33.42;26.11;26.85;976.75;66.63;0;NA;NA;155.42;27.73;119.38;-1.89;3.21;72.2;-8.32;3.88;NA;-12.24;6.52;0;2.18;72.61;29.46;66.63;26.97;2.64;57.33;992.72;220.56
20/09/2005;33.28;26.28;27.15;976.73;66.44;0;NA;NA;159.01;32.77;127.31;-1.82;2.99;59.62;-7.76;2.76;NA;-11.52;4.39;0;0.8;60.18;29.36;66.44;26.91;2.66;53.46;992.61;253.32
21/09/2005;32.93;26.16;26.59;976.14;67.11;0;NA;NA;130.99;28.41;98.35;-2.38;1.84;52.42;-9.23;5.51;-1.97;-10.38;6.44;0;0.15;100.22;29.05;67.11;26.7;3.1;56.3;991.98;204.23
22/09/2005;33.33;25.88;26.85;975.32;62.68;0;NA;NA;187.32;53.62;139.58;-1.25;2.14;65.36;-8.54;3.11;NA;-12.06;5.68;0;1.39;105.54;29.47;62.68;25.31;2.9;45.59;990.97;196.67
23/09/2005;33.4;25.93;26.92;976.16;57.37;0;NA;NA;151.35;32.6;121.13;-1.97;3.17;65.63;-9.16;4.05;NA;-11.09;5.15;0;1.97;61.37;29.6;57.37;23.44;3.29;55.47;991.41;192.26
24/09/2005;33.5;26.13;26.53;976.3;58.14;0;NA;NA;176.81;40.31;137.52;-1.46;2.48;74.7;-9.13;4.25;-2.23;-10.25;4.79;0;0.11;96.87;29.64;58.14;23.83;2.86;23.74;991.85;220.92
25/09/2005;33.33;26.36;26.91;976.31;57.37;0;NA;NA;187.5;40.14;148.06;-1.25;3.16;62.63;-11.16;2.94;NA;-13.64;4.69;0;28.86;64.5;29.65;57.37;23.42;2.77;30.79;991.99;85.34
26/09/2005;34;26.58;27.25;976.84;61.75;0;NA;NA;152.99;32.29;120.95;-1.94;3.72;64.92;-11.88;5.42;-2.88;-13.34;6.27;0;16.78;65.09;29.35;61.75;24.89;3.28;2;992.75;45.58
27/09/2005;32.83;25.7;26.3;977.44;68.2;0;NA;NA;164.36;42.32;125.16;-1.71;1.98;-84.86;-9.66;4.7;NA;-12.53;6.06;0;8.84;106.5;28.73;68.2;26.57;2.29;-16.95;993.39;46.45
28/09/2005;33.64;24.9;26.92;976.59;69.64;0;NA;NA;131.46;24.03;106.11;-2.37;2.44;61.55;-11.39;2.92;NA;-13.6;5.1;0;0.8;75.75;28.59;69.64;26.74;1.98;-20.66;992.87;128.55
29/09/2005;30.67;23.09;24.21;977.68;80.82;8.12;NA;NA;108.9;29.95;76.76;-2.82;0.68;3.69;-5.69;4;-0.72;-8.75;6.31;8.12;0;185.47;26.65;80.82;28.02;1.82;-24.44;993.81;251.46
30/09/2005;30.58;23.67;25.51;977.54;80.03;0;NA;NA;130.86;26.74;100.93;-2.38;1.08;-41.88;-8.88;4.19;-1.77;-10.34;6.8;0;0;169.44;27.14;80.03;NA;1.59;-20;993.72;286.06
01/10/2005;32.34;25.02;26.37;976.94;70.49;0;NA;NA;171.36;42.74;127.14;-1.57;1.39;-80.16;-8.69;3.67;-2.97;-10.81;4.88;0;0.49;147.4;28.31;70.49;26.79;1.95;12.32;992.71;266.8
02/10/2005;33.06;25.58;27.74;975.26;68.78;0;NA;NA;190.13;46.39;145.05;-1.2;2.69;79.39;-9.11;3.68;NA;-15.33;5.22;0;0.54;93.86;29.11;68.78;27.31;2.13;37.51;991.26;123.83
03/10/2005;33.14;26.69;26.53;974.79;66.49;1.01;NA;NA;126.54;27.14;104.74;-2.47;2.11;64.14;-6.34;3.39;NA;-8.44;5.73;1.01;0.01;98.89;29.52;66.49;27.15;2.62;17.66;990.93;200.41
04/10/2005;32.47;25.92;25.99;975.78;68.69;0.25;NA;NA;158.47;34.56;124.66;-1.83;2.34;70.1;-9.29;4.7;-2.59;-11.18;5.99;0.25;0;102.92;28.74;68.69;26.83;2.59;19.87;991.45;287.48
05/10/2005;32.55;25.98;26.72;976.47;65.26;0;NA;NA;157.71;37.46;121.6;-1.85;3.47;73.23;-10.61;3.24;NA;-14.74;5.8;0;2.44;73.24;29.01;65.26;25.9;3.08;27.54;991.86;188.2
06/10/2005;33.36;25.96;27.29;976.84;67.19;0;NA;NA;189.24;53.84;135.27;-1.22;2.5;72.96;-9;4.95;NA;-12.74;6;0;7.45;93.36;28.96;67.19;26.67;2.75;55.22;992.66;147.23
07/10/2005;32.35;25.96;26.35;976.97;70.92;0;NA;NA;141.37;32.54;115.98;-2.17;3.38;70.68;-12.29;3.47;-3.94;-13.07;5.18;0;3.52;72.03;28.42;70.92;27.26;2.95;20.65;993.08;170.74
08/10/2005;32.98;25.76;26.37;978.02;68.47;0;NA;NA;159.71;28.86;138.15;-1.81;3.07;65.05;-12.97;2.26;-5.71;-15.27;3.86;0;0.16;64.92;28.65;68.47;26.51;2.63;19.15;993.7;272
09/10/2005;32.51;24.43;27.2;NA;66.04;0;NA;NA;190.32;54.42;136.79;-1.19;1.53;39.93;-8.5;1.3;NA;-11.05;3.12;0;4.12;142.09;28.34;66.04;25.18;1.4;7.38;993.92;247.68
10/10/2005;32.22;24.91;25.75;976.85;71.38;0;NA;NA;128.41;NA;NA;-2.43;0.65;70.25;-8.25;2.23;-2.48;-9.13;3.33;0;2.29;157.69;28.14;71.38;26.94;1.66;-9.77;993.26;172.64
11/10/2005;27.62;23.32;22.05;977.34;89.65;11.17;NA;NA;27.45;NA;NA;-4.45;1.45;-82.61;-2.53;4.61;1.34;-2.98;5.66;11.17;0.09;118.81;24.82;89.65;28.03;1.35;18.43;994.03;254.59
12/10/2005;29.45;22.91;24.1;977.98;82.82;0;NA;NA;166.02;42.15;114.39;-1.68;1.31;-89.38;-10.93;5.4;-2.9;-11.85;6.05;0;0;126.14;26.05;82.82;27.72;1.81;41.44;993.05;294.91
13/10/2005;30.31;24.46;25.01;976.68;80.76;23.12;NA;NA;149.05;31.67;119.94;-2.02;2.35;86.61;-11.77;3.63;-4.28;-13.43;4.47;23.12;0;93.57;26.71;80.76;NA;2.15;1.85;992.07;321.22
14/10/2005;30.95;24.77;26.65;975.81;75.54;0;NA;NA;155.9;28.85;130.39;-1.88;3.13;69.15;-8.28;1.45;NA;-10.15;3.85;0;5.25;68.74;27.8;75.54;28;2.46;7.67;991.55;300.97
15/10/2005;31.67;25.47;27.2;975.08;76.76;0;NA;NA;176.28;35.54;145.15;-1.47;3.29;71.4;-13.32;3.2;NA;-16.36;5.6;0;4.1;72.64;27.61;76.76;NA;1.99;-39.69;991.44;175.63
16/10/2005;31.07;24.05;26.27;975.89;77.18;0;NA;NA;147.46;25.27;129.92;-2.05;2.78;69.6;-15.13;2.13;-7.15;-17.32;3.02;0;9.64;69.37;27.5;77.18;NA;2.19;5.69;991.63;263.17
17/10/2005;32;25.33;26.34;976.18;72.91;0;NA;NA;139.26;24.71;123.97;-2.21;2.19;69.63;-12.68;1.33;-5.77;-14.61;3.07;0;0.31;91.5;28.2;72.91;27.51;1.72;16.67;991.79;272.11
18/10/2005;31.75;25.89;26.42;976.5;70.04;0;NA;NA;154.92;27.51;134.84;-1.9;3.23;62.72;-14.91;1.35;-6.81;-16.18;2.56;0;14.24;62.88;28.42;70.04;26.95;2.98;52.46;992.04;120.46
19/10/2005;32.94;25.76;26.58;976.59;67.9;0;NA;NA;154.48;34.1;121.67;-1.91;2.39;71.17;-15.01;2.69;-5.45;-16.52;4.24;0;10.61;100.23;28.83;67.9;26.58;2.5;34.74;992.22;55.25
20/10/2005;32.67;26.14;27.24;975.69;68.1;0;NA;NA;172.92;41.36;134.63;-1.54;2.58;60.63;-7.61;4.69;-1.92;-9.07;5.22;0;1.82;76.64;29.03;68.1;27.06;2.33;15.48;991.62;154.11
21/10/2005;32.35;25.61;26.75;975.77;71.88;0;NA;NA;149.21;36.36;116.51;-2.02;2.65;65.5;-11.64;7.91;-1.99;-12.1;8.12;0;2.1;81.09;28.18;71.88;27.24;2.19;-29.47;991.94;274.1
22/10/2005;32.38;25.5;26.26;976.14;72.98;1.77;NA;NA;NA;NA;NA;NA;NA;NA;-10.5;6.71;-2.42;-11.5;7.97;1.77;4.22;65.62;27.85;72.98;27.08;1.99;3.54;991.82;133.97
23/10/2005;33.03;25.45;NA;976.37;65.6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;6.07;108.97;28.83;65.6;25.48;2.59;22.7;991.57;193.12
24/10/2005;33.14;24.73;NA;975.65;64.73;0;NA;NA;NA;NA;NA;NA;NA;NA;-1.54;4.86;NA;-0.36;5.93;0;7.24;82.76;28.86;64.73;25.26;2.81;-4.77;991.71;174.77
25/10/2005;32.34;25.98;27.11;975.67;65.78;0;NA;NA;174.22;52.25;124.7;-1.52;1.42;65.9;-9.78;2.36;NA;-11.59;4.54;0;2.11;145.42;29.03;65.78;26.12;2.31;26.27;991.75;255.09
26/10/2005;29.53;24.16;25.6;976.28;82.37;5.33;NA;NA;78.93;8.19;63;-3.42;0.67;16.65;-4.25;1.32;-1.31;-7.08;4.46;5.33;5.5;176.16;26.56;82.37;28.42;1.56;2.56;992.6;210.62
27/10/2005;32.04;24.13;26.16;975.76;76.47;0;NA;NA;172.91;38.2;124.64;-1.54;2.05;64.99;-5.02;3.81;-0.92;-8.44;6.6;0;8.46;92.95;27.56;76.47;27.82;1.93;7.15;991.97;173.94
28/10/2005;31.96;25.86;26.82;975.32;70.56;1.01;NA;NA;165.92;47.25;120.55;-1.68;2.55;65.44;-7.08;4.42;NA;-9.5;5.53;1.01;11.96;98.35;28.35;70.56;26.88;2.52;14.17;991.37;267.56
29/10/2005;32.82;26.15;27.06;975.43;64.99;0;NA;NA;186.31;50.46;138.19;-1.27;3.64;66.06;-9.19;4.96;NA;-11.14;6.62;0;9.79;66.35;29.08;64.99;25.86;2.96;26.52;991.45;131.74
30/10/2005;33.22;26.06;27.19;976.66;59.5;0;NA;NA;190.2;52.7;140.4;-1.2;3.61;67.46;-8.18;5.55;NA;-10.06;6.26;0;6.08;67.46;29.32;59.5;23.88;2.88;55.28;992.48;62.2
31/10/2005;34.25;25.74;NA;976.49;57.81;0;NA;NA;176.89;NA;NA;-1.46;NA;NA;-1.12;2.42;NA;-9.21;3.34;0;13.64;68.67;29.76;57.81;23.68;2.13;33.63;992.15;101.34
01/11/2005;32.91;26.58;NA;977.04;63.78;0;NA;NA;132.12;NA;NA;-2.36;NA;NA;NA;NA;NA;NA;NA;0;1.76;126.41;29.2;63.78;25.68;3.05;48.44;992.95;164.25
02/11/2005;33.51;26.84;NA;977.82;63.58;9.91;NA;NA;131.87;NA;NA;-2.36;NA;NA;0.12;1.51;NA;3.26;4.96;9.91;24.37;92.08;29.12;63.58;25.2;3.08;23.63;993.61;131.76
03/11/2005;33.46;25.75;27.02;977.38;62.14;0;NA;NA;180.37;39.25;144.85;-1.39;1.28;80.33;-8.19;1.58;-3.47;-10.28;3.33;0;2.97;144.54;29.02;62.14;24.58;2.28;22.82;993.63;190.35
04/11/2005;32.21;25.68;27.67;975.98;68.92;0;NA;NA;135.22;35.56;93.43;-2.3;0.39;75;-10.68;0.36;-4.8;-13.22;2.56;0;10.47;195.51;28.88;68.92;27.2;1.64;13.38;991.97;194.07
05/11/2005;30.66;24.56;24.71;975.44;80.36;0;NA;NA;60.54;14.56;46.16;-3.79;0.72;-71.93;-5.69;4.97;-0.35;-6.32;5.63;0;2.71;177.69;26.88;80.36;NA;2.1;21.03;991.82;266.31
06/11/2005;29.28;23.29;23.76;976.23;87.89;12.95;NA;NA;57.59;NA;NA;-3.85;1.06;-33.4;-4.47;3.58;-0.19;-5.05;4.68;12.95;0.74;146.37;25.55;87.89;NA;1.43;-8.1;992.24;267.8
07/11/2005;30.98;23.56;26.35;975.33;81.63;0;NA;NA;145.77;NA;NA;-2.08;0.82;78.9;-7.15;1.81;-2.06;-10.08;4.95;0;4.77;139.85;26.8;81.63;28.43;0.98;-27.15;991.82;208.05
08/11/2005;31.08;23.88;26.87;975.03;78.14;0.51;NA;NA;148.81;24.2;116.2;-2.02;0.91;-80.7;-7.83;1.93;-3.35;-11.17;4.47;0.51;3.81;143.67;27.62;78.14;NA;1.38;-4.55;991.37;113.79
09/11/2005;31.75;24.99;26.7;975.15;75.57;1.26;NA;NA;157.08;NA;NA;-1.86;2.32;87.76;-11.51;1.67;-4.99;-13.86;3.88;1.26;1.23;114.9;28.27;75.57;NA;0.86;18.18;991.23;110.5
10/11/2005;30.35;24.18;26.19;975.14;82.63;12.7;NA;NA;142.56;29.28;115.69;-2.15;2.17;73.57;-7.3;3.18;-2.03;-9.57;5.52;12.7;0.88;116.33;26.98;82.63;NA;1.33;-2.32;991.24;115.26
11/11/2005;31.36;24.2;26.7;974.57;72.72;0;NA;NA;145.79;27.96;118.18;-2.08;2.3;78.5;-8.46;2.92;-2.07;-10.28;5.12;0;0.71;104.69;27.96;72.72;26.91;1.54;-17.52;990.36;208.75
12/11/2005;31.37;25.82;27.2;973.89;73.17;0;NA;NA;169.15;35.1;132.54;-1.62;2.99;65.29;-9.41;6.54;-1.53;-10.22;7.15;0;1.06;76.36;27.96;73.17;27.43;1.9;-20.37;990.12;215.13
13/11/2005;31.21;24.87;26.87;974.2;78.59;0;NA;NA;150.76;31.24;119.95;-1.99;2.81;73.63;-10.26;6.19;-1.88;-12.01;8.25;0;0.59;79.41;27.63;78.59;NA;1.84;11.53;990.34;274.49
14/11/2005;31.9;25.25;27;973.89;72.53;0;NA;NA;154.26;28.1;124.16;-1.91;3.11;63.83;-11.75;3.75;-3.79;-13.46;5.88;0;0.43;64.42;28.04;72.53;27.08;2.09;1.24;989.98;271.83
15/11/2005;30.34;25.27;NA;NA;76.5;0;NA;NA;NA;NA;NA;NA;NA;NA;-8.48;4.01;NA;-8.74;3.85;0;0.41;76.99;27.57;76.5;28.03;1.72;-6.98;990.6;319.45
16/11/2005;30.57;24.05;NA;NA;77.08;6.36;NA;NA;NA;NA;NA;NA;NA;NA;-4.49;4.31;NA;NA;NA;6.36;0.27;123.44;27.19;77.08;27.54;2.88;-13.99;990.57;305.13
17/11/2005;32.13;24.46;26.36;973.14;72.21;0.25;NA;NA;87.52;22.82;73.28;-3.25;1.58;-62.75;-4.21;1.25;NA;-0.55;2.92;0.25;3.88;143.9;28.27;72.21;27.36;2.2;-10.39;989.22;251.35
18/11/2005;32.72;26.16;26.53;973.02;68.77;0.25;NA;NA;127.23;25.04;109.87;-2.46;2.22;-81.14;-2.7;3.28;NA;-11.38;6.09;0.25;3.15;122.03;28.93;68.77;27.16;2.24;9.47;989.25;236.88
19/11/2005;32.04;25.81;27;974.02;73.41;0;NA;NA;150.67;27.63;124.37;-1.99;3.02;74.96;-11.99;4.38;-3.43;-14.06;5.88;0;4.5;76.19;28.14;73.41;27.79;2.71;-18.57;990.61;287.62
20/11/2005;32.49;25.72;27.56;974.17;71.48;0;NA;NA;147.44;29.91;122.47;-2.05;3.4;63.29;-9.57;6.32;NA;-11.73;6.61;0;6.64;64.33;28.63;71.48;27.72;2.46;2.5;990.42;150.1
21/11/2005;31.98;25.67;26.61;973.54;74.6;20.26;NA;NA;157.35;38.02;125.85;-1.85;1.67;-85.02;-7.28;6.12;NA;-8.85;7.29;20.26;0.03;131.09;28.38;74.6;28.6;1.49;-14.34;990.2;307.09
22/11/2005;30.94;24.04;25.13;973.64;79.59;23.17;NA;NA;117.86;23.64;84.19;-2.64;NA;NA;-12.48;2.55;NA;-12.89;5.23;23.17;0;161.95;27.25;79.59;NA;1.08;11.52;989.92;312.54
23/11/2005;30.26;23.79;26.54;974.42;82.94;0;NA;NA;122.23;21.45;113.58;-2.56;2.45;71.86;-9.39;5.11;-1.77;-11.13;6.43;0;0.08;77.62;26.56;82.94;NA;1.36;-9.24;991.22;304.54
24/11/2005;31.96;24.77;26.94;975.46;76.81;0;NA;NA;163.23;32.55;137.08;-1.74;1.54;58.31;-7.79;1.27;-3.44;-11.36;4.47;0;5.82;128.26;28;76.81;NA;1.31;-12.9;991.37;282.89
25/11/2005;32.25;26.04;26.09;974.85;68.55;0;NA;NA;130.84;28.87;111.1;-2.38;2.63;87.75;-6.31;6.14;-0.21;-7.82;7.4;0;20.41;94.4;28.72;68.55;26.67;2.28;-6.27;990.85;152.13
26/11/2005;31.08;25.34;25.78;974.06;76.44;0;NA;NA;153.58;35.51;120.42;-1.93;1.71;-89.88;-7.93;6.41;-0.99;-9.86;7.87;0;5.01;106.14;27.49;76.44;27.87;1.48;-9.64;990.05;85.89
27/11/2005;27.97;24.23;24.84;973.9;85.42;0;NA;NA;141.5;42.24;100.39;-2.17;1.29;-79.59;-10.39;7.01;-1.76;-12.21;8.68;0;0.03;123.96;25.82;85.42;28.36;1.28;5.88;989.94;339.8
28/11/2005;30.91;24.63;NA;NA;77.5;0;NA;NA;NA;NA;NA;NA;NA;NA;-6.77;9.69;NA;-9.74;9.45;0;0;95.55;27.43;77.5;28.08;2.19;30.12;988.96;285.32
29/11/2005;31.78;24.17;NA;NA;76.05;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;2.43;82.78;27.58;76.05;27.74;2.39;22.02;989.53;221.36
30/11/2005;30.27;24;NA;974.04;79.57;0;NA;NA;NA;NA;NA;NA;NA;NA;-7.63;0.88;NA;-5.06;3.55;0;8.19;148.64;27.02;79.57;28.15;2.21;-10.32;990.24;166.51
01/12/2005;30.3;24.81;25.8;972.98;80.5;0;NA;NA;113.05;22.52;89.29;-2.74;2.11;-65.75;-9.91;2.84;-2.12;-9.95;4.73;0;2.77;122.57;26.99;80.5;28.53;2.02;-24.52;990.1;130.63
02/12/2005;29.37;23.79;24.31;974.19;85.32;3.04;NA;NA;73.93;20.78;55.13;-3.52;1.8;-66.44;-6.33;2.91;NA;-8.75;5.52;3.04;17.39;126.17;26.13;85.32;28.73;1.33;-9.56;991;86.78
03/12/2005;28.95;23.6;24.87;975.15;86.03;7.87;NA;NA;102.87;19.2;72.83;-2.94;0.19;-9.71;-3.65;0.03;NA;-1.33;4.26;7.87;0.84;183.63;26.03;86.03;28.81;1.12;12.32;991.43;161.07
04/12/2005;28.39;22.94;22.85;975.8;87.42;65.28;NA;NA;43.74;7.14;33.75;-4.13;NA;NA;-9.19;1.11;NA;-6.21;3.99;65.28;0;168.16;25.25;87.42;28.02;1.47;16.16;991.84;331.62
05/12/2005;27.75;23.65;24.17;974.86;87.06;0.25;NA;NA;NA;NA;NA;NA;NA;NA;-2.78;2.92;0.36;-7.26;7.03;0.25;0.11;212.86;25.31;87.06;28;1.48;4.55;990.96;283.77
